valid,tmpf,p01i
7/31/14 1:51,71.96,0
7/31/14 2:51,71.96,0
7/31/14 3:51,71.96,0
7/31/14 4:51,69.98,0
7/31/14 5:51,69.98,0
7/31/14 6:51,69.98,0
7/31/14 7:51,69.08,0
7/31/14 8:51,68,0
7/31/14 9:51,68,0
7/31/14 10:37,69.08,0
7/31/14 10:51,69.08,0
7/31/14 11:51,69.98,0
7/31/14 12:51,71.06,0
7/31/14 13:51,71.96,0
7/31/14 14:51,75.02,0
7/31/14 15:51,78.08,0
7/31/14 16:51,78.98,0
7/31/14 17:51,80.96,0
7/31/14 18:51,80.96,0
7/31/14 19:51,75.92,0
7/31/14 20:51,78.08,0
7/31/14 21:51,78.98,0
7/31/14 22:51,77,0
7/31/14 23:51,75.92,0
8/1/14 0:51,75.02,0
8/1/14 1:51,75.02,0
8/1/14 2:51,75.02,0
8/1/14 3:51,75.02,0
8/1/14 4:51,73.94,0
8/1/14 5:51,73.04,0
8/1/14 6:51,71.96,0
8/1/14 7:51,71.96,0
8/1/14 8:51,71.06,0
8/1/14 9:51,71.96,0
8/1/14 10:51,71.96,0
8/1/14 11:51,73.04,0
8/1/14 12:51,75.02,0
8/1/14 13:51,77,0
8/1/14 14:51,80.06,0
8/1/14 15:51,82.04,0
8/1/14 16:51,80.96,0
8/1/14 17:51,82.04,0
8/1/14 18:51,78.08,0
8/1/14 19:51,75.92,0
8/1/14 20:51,75.92,0
8/1/14 21:51,75.92,0
8/1/14 22:51,75.92,0
8/1/14 23:51,75.02,0
8/2/14 0:51,75.02,0
8/2/14 1:51,73.94,0
8/2/14 2:51,73.94,0
8/2/14 3:51,73.04,0
8/2/14 4:51,73.04,0
8/2/14 5:51,71.96,0
8/2/14 6:51,71.96,0
8/2/14 7:51,69.98,T
8/2/14 8:51,66.92,0.04
8/2/14 9:26,68,0.06
8/2/14 9:49,66.2,0.1
8/2/14 9:51,66.02,0.11
8/2/14 10:28,64.94,0.06
8/2/14 10:36,66.02,0.06
8/2/14 10:51,64.94,0.09
8/2/14 11:15,64.04,0.04
8/2/14 11:36,64.04,0.1
8/2/14 11:51,64.04,0.12
8/2/14 12:30,64.04,0.04
8/2/14 12:51,64.94,0.05
8/2/14 13:51,64.94,0
8/2/14 14:51,66.02,0
8/2/14 15:21,68,0
8/2/14 15:29,69.08,0
8/2/14 15:51,71.06,0
8/2/14 16:10,71.06,0
8/2/14 16:35,73.04,0
8/2/14 16:51,71.96,0
8/2/14 17:11,71.96,0
8/2/14 17:43,71.96,0
8/2/14 17:51,71.96,0
8/2/14 18:51,73.94,0
8/2/14 19:51,73.04,0
8/2/14 20:51,71.96,0
8/2/14 21:51,73.04,0
8/2/14 22:51,71.06,0
8/2/14 23:51,69.08,0
8/3/14 0:51,68,0
8/3/14 1:51,68,0
8/3/14 2:51,66.92,0
8/3/14 3:51,66.02,0
8/3/14 4:51,66.02,0
8/3/14 5:24,66.92,0
8/3/14 5:51,68,0
8/3/14 6:51,66.02,0.01
8/3/14 7:09,66.02,0
8/3/14 7:38,66.02,0
8/3/14 7:51,66.02,0
8/3/14 8:03,66.02,0
8/3/14 8:23,66.02,T
8/3/14 8:51,66.02,T
8/3/14 9:51,66.02,0
8/3/14 10:51,66.02,0.01
8/3/14 11:02,66.02,0.01
8/3/14 11:11,66.02,0.02
8/3/14 11:43,66.92,0.03
8/3/14 11:47,66.2,0.03
8/3/14 11:51,66.92,0.03
8/3/14 12:28,66.92,0.02
8/3/14 12:40,66.92,0.02
8/3/14 12:45,66.2,0.02
8/3/14 12:51,66.92,0.02
8/3/14 12:59,66.92,0
8/3/14 13:06,66.92,0
8/3/14 13:30,68,0
8/3/14 13:51,68,0
8/3/14 14:07,68,0
8/3/14 14:33,69.98,0
8/3/14 14:46,69.8,0
8/3/14 14:51,69.98,0
8/3/14 15:02,71.06,0
8/3/14 15:51,71.06,0
8/3/14 16:30,71.96,0
8/3/14 16:51,73.94,0
8/3/14 17:47,73.4,0
8/3/14 17:51,73.04,0
8/3/14 18:25,73.94,0
8/3/14 18:51,75.92,0
8/3/14 19:51,73.94,0
8/3/14 20:51,75.02,0
8/3/14 21:51,75.02,0
8/3/14 22:51,73.94,0
8/3/14 23:43,73.04,0
8/3/14 23:51,73.04,0
8/4/14 0:11,73.04,0
8/4/14 0:51,71.96,0
8/4/14 1:51,69.98,0
8/4/14 2:51,69.98,0
8/4/14 3:51,69.98,0
8/4/14 4:26,69.98,0
8/4/14 4:51,71.06,0
8/4/14 5:51,71.06,0
8/4/14 6:28,71.06,0
8/4/14 6:51,71.06,0
8/4/14 7:29,71.06,0
8/4/14 7:44,69.98,0
8/4/14 7:51,69.98,0
8/4/14 8:07,71.06,0
8/4/14 8:33,71.06,0
8/4/14 8:41,69.98,0
8/4/14 8:51,71.06,0
8/4/14 9:51,71.06,0
8/4/14 10:51,71.06,0
8/4/14 11:51,71.06,0
8/4/14 12:11,71.96,0
8/4/14 12:51,73.04,0
8/4/14 13:51,75.02,0
8/4/14 14:51,78.08,0
8/4/14 15:51,80.96,0
8/4/14 16:51,80.96,0
8/4/14 17:51,82.04,0
8/4/14 18:51,82.94,0
8/4/14 19:51,82.94,0
8/4/14 20:51,80.96,0
8/4/14 21:51,80.06,0
8/4/14 22:51,80.06,0
8/4/14 23:51,78.08,0
8/5/14 0:51,77,0
8/5/14 1:51,77,0
8/5/14 2:51,77,0
8/5/14 3:51,75.92,0
8/5/14 4:51,75.02,0
8/5/14 5:51,75.02,0
8/5/14 6:51,73.04,0
8/5/14 7:51,73.04,0
8/5/14 8:51,73.04,0
8/5/14 9:51,71.06,0
8/5/14 10:51,71.06,0
8/5/14 11:51,73.04,0
8/5/14 12:51,75.02,0
8/5/14 13:51,78.98,0
8/5/14 14:51,82.04,0
8/5/14 15:51,84.92,0
8/5/14 16:51,87.08,0
8/5/14 17:51,87.08,0
8/5/14 18:51,87.08,0
8/5/14 19:51,87.98,0
8/5/14 20:51,84.92,0
8/5/14 21:51,82.94,0
8/5/14 22:51,78.98,0
8/5/14 23:51,78.08,0
8/6/14 0:51,78.98,0
8/6/14 1:51,78.08,0
8/6/14 2:51,77,0
8/6/14 3:51,77,0
8/6/14 4:51,73.94,0
8/6/14 5:51,73.04,0
8/6/14 6:51,71.96,0
8/6/14 7:51,71.96,0
8/6/14 8:51,71.06,0
8/6/14 9:51,71.06,0
8/6/14 10:51,71.06,0
8/6/14 11:51,71.06,0
8/6/14 12:51,71.96,0
8/6/14 13:51,73.94,0
8/6/14 14:51,75.92,0
8/6/14 15:51,78.08,0
8/6/14 16:51,78.98,0
8/6/14 17:51,80.96,0
8/6/14 18:51,80.96,0
8/6/14 19:51,82.94,0
8/6/14 20:51,82.94,0
8/6/14 21:51,82.04,0
8/6/14 22:51,80.06,0
8/6/14 23:51,77,0
8/7/14 0:51,75.02,0
8/7/14 1:51,73.94,0
8/7/14 2:51,75.02,0
8/7/14 3:51,73.04,0
8/7/14 4:51,71.06,0
8/7/14 5:51,71.06,0
8/7/14 6:51,69.98,0
8/7/14 7:51,69.08,0
8/7/14 8:51,66.92,0
8/7/14 9:51,66.02,0
8/7/14 10:51,66.02,0
8/7/14 11:51,66.92,0
8/7/14 12:51,69.08,0
8/7/14 13:51,73.04,0
8/7/14 14:51,75.92,0
8/7/14 15:51,80.06,0
8/7/14 16:51,80.96,0
8/7/14 17:51,82.04,0
8/7/14 18:51,82.94,0
8/7/14 19:51,80.96,0
8/7/14 20:51,80.96,0
8/7/14 21:51,80.06,0
8/7/14 22:51,78.98,0
8/7/14 23:51,77,0
8/8/14 0:51,75.02,0
8/8/14 1:51,73.94,0
8/8/14 2:51,71.96,0
8/8/14 3:51,71.06,0
8/8/14 4:51,68,0
8/8/14 5:51,66.92,0
8/8/14 6:51,66.92,0
8/8/14 7:51,66.02,0
8/8/14 8:51,66.02,0
8/8/14 9:51,66.02,0
8/8/14 10:51,64.94,0
8/8/14 11:51,66.02,0
8/8/14 12:51,68,0
8/8/14 13:51,71.06,0
8/8/14 14:51,75.02,0
8/8/14 15:51,78.98,0
8/8/14 16:51,80.06,0
8/8/14 17:51,82.04,0
8/8/14 18:51,80.96,0
8/8/14 19:51,80.96,0
8/8/14 20:51,80.06,0
8/8/14 21:51,78.98,0
8/8/14 22:51,78.98,0
8/8/14 23:51,78.08,0
8/9/14 0:51,78.08,0
8/9/14 1:51,75.92,0
8/9/14 2:51,75.02,0
8/9/14 3:51,73.04,0
8/9/14 4:51,71.96,0
8/9/14 5:51,69.98,0
8/9/14 6:51,68,0
8/9/14 7:51,68,0
8/9/14 8:51,68,0
8/9/14 9:51,66.92,0
8/9/14 10:51,68,0
8/9/14 11:51,69.98,0
8/9/14 12:51,73.04,0
8/9/14 13:51,75.02,0
8/9/14 14:51,78.08,0
8/9/14 15:51,82.04,0
8/9/14 16:51,82.94,0
8/9/14 17:51,84.92,0
8/9/14 18:51,86,0
8/9/14 19:51,84.02,0
8/9/14 20:51,82.94,0
8/9/14 21:51,82.94,0
8/9/14 22:51,80.96,0
8/9/14 23:51,78.98,0
8/10/14 0:51,75.92,0
8/10/14 1:51,75.92,0
8/10/14 2:51,75.02,0
8/10/14 3:51,73.94,0
8/10/14 4:51,73.94,0
8/10/14 5:51,73.04,0
8/10/14 6:51,71.96,0
8/10/14 7:51,69.08,0
8/10/14 8:51,69.98,0
8/10/14 9:51,68,0
8/10/14 10:51,69.08,0
8/10/14 11:51,73.04,0
8/10/14 12:51,75.92,0
8/10/14 13:51,78.98,0
8/10/14 14:51,80.96,0
8/10/14 15:51,84.02,0
8/10/14 16:51,86,0
8/10/14 17:51,87.08,0
8/10/14 18:51,87.08,0
8/10/14 19:51,86,0
8/10/14 20:51,82.04,0
8/10/14 21:51,82.04,0
8/10/14 22:51,80.96,0
8/10/14 23:51,78.98,0
8/11/14 0:51,77,0
8/11/14 1:51,77,0
8/11/14 2:51,77,0
8/11/14 3:51,75.92,0
8/11/14 4:51,75.02,0
8/11/14 5:51,75.02,0
8/11/14 6:51,75.02,0
8/11/14 7:51,73.04,0
8/11/14 8:51,73.04,0
8/11/14 9:51,71.96,0
8/11/14 10:51,71.96,0
8/11/14 11:51,73.94,0
8/11/14 12:51,77,0
8/11/14 13:51,78.98,0
8/11/14 14:51,78.98,0
8/11/14 15:51,84.02,0
8/11/14 16:51,84.92,0
8/11/14 17:51,84.92,0
8/11/14 18:51,82.04,0
8/11/14 19:51,80.96,0
8/11/14 20:51,80.96,0
8/11/14 21:51,78.08,0
8/11/14 22:51,77,0
8/11/14 23:51,75.92,0
8/12/14 0:51,73.94,0
8/12/14 1:51,73.94,0
8/12/14 2:51,73.94,0
8/12/14 3:51,73.04,0
8/12/14 4:51,73.04,0
8/12/14 5:51,73.04,0
8/12/14 6:51,73.04,0
8/12/14 7:51,73.04,0
8/12/14 8:51,73.04,0
8/12/14 9:51,73.04,0
8/12/14 10:51,73.04,0
8/12/14 11:17,73.94,0
8/12/14 11:51,73.94,0
8/12/14 12:47,75.2,0
8/12/14 12:51,73.94,0
8/12/14 13:25,75.02,0
8/12/14 13:32,73.94,0
8/12/14 13:51,75.92,0
8/12/14 14:46,77,0
8/12/14 14:51,77,0
8/12/14 15:51,77,0
8/12/14 16:51,78.08,0
8/12/14 17:51,78.08,0
8/12/14 18:51,75.92,0
8/12/14 19:51,73.94,0.02
8/12/14 20:51,73.94,T
8/12/14 21:11,75.02,T
8/12/14 21:51,75.02,T
8/12/14 22:46,73.4,0
8/12/14 22:51,75.02,0
8/12/14 23:35,73.94,T
8/12/14 23:40,71.96,0.02
8/12/14 23:48,71.6,0.05
8/12/14 23:51,71.96,0.05
8/13/14 0:14,71.06,T
8/13/14 0:51,71.96,T
8/13/14 0:58,71.96,0
8/13/14 1:25,71.96,0
8/13/14 1:49,71.6,0.01
8/13/14 1:51,71.96,0.01
8/13/14 2:16,71.96,0
8/13/14 2:51,71.96,0
8/13/14 3:32,71.06,0.02
8/13/14 3:51,71.06,0.02
8/13/14 4:02,71.06,0
8/13/14 4:18,71.06,T
8/13/14 4:28,71.06,T
8/13/14 4:47,71.6,0.05
8/13/14 4:51,71.06,0.06
8/13/14 4:58,71.06,0.03
8/13/14 5:46,69.8,0.21
8/13/14 5:51,69.08,0.23
8/13/14 6:12,69.08,0.06
8/13/14 6:51,69.08,0.14
8/13/14 7:24,69.08,0.03
8/13/14 7:51,68,0.06
8/13/14 8:51,69.08,0.05
8/13/14 9:51,68,0.01
8/13/14 10:00,68,T
8/13/14 10:30,69.08,T
8/13/14 10:40,69.08,0.01
8/13/14 10:51,69.08,0.01
8/13/14 11:08,69.08,0.02
8/13/14 11:31,69.98,0.03
8/13/14 11:49,69.8,0.04
8/13/14 11:51,69.98,0.04
8/13/14 12:06,69.98,0.01
8/13/14 12:14,69.98,0.01
8/13/14 12:51,69.98,0.01
8/13/14 13:23,71.06,0
8/13/14 13:34,71.06,0
8/13/14 13:41,71.06,0
8/13/14 13:51,71.06,0
8/13/14 14:04,69.98,T
8/13/14 14:12,69.98,0.01
8/13/14 14:31,69.98,0.01
8/13/14 14:43,69.98,0.01
8/13/14 14:51,71.06,0.01
8/13/14 15:15,71.06,0
8/13/14 15:51,71.96,0
8/13/14 16:19,73.04,0
8/13/14 16:51,73.04,0
8/13/14 17:51,73.94,0
8/13/14 18:21,78.08,0
8/13/14 18:49,80.6,0
8/13/14 18:51,80.06,0
8/13/14 19:00,80.06,0
8/13/14 19:51,80.06,0
8/13/14 20:51,82.04,0
8/13/14 21:51,80.06,0
8/13/14 22:51,75.02,T
8/13/14 23:51,73.94,0
8/14/14 0:51,75.02,0
8/14/14 1:51,73.94,0
8/14/14 2:51,73.04,0
8/14/14 3:51,71.96,0
8/14/14 4:51,69.98,0
8/14/14 5:51,69.08,0
8/14/14 6:51,66.92,0
8/14/14 7:51,66.92,0
8/14/14 8:51,66.02,0
8/14/14 9:51,64.04,0
8/14/14 10:51,62.96,0
8/14/14 11:51,62.96,0
8/14/14 12:51,64.04,0
8/14/14 13:51,66.02,0
8/14/14 14:51,69.08,0
8/14/14 15:51,71.96,0
8/14/14 16:51,75.02,0
8/14/14 17:51,75.92,0
8/14/14 18:51,77,0
8/14/14 19:51,75.92,0
8/14/14 20:51,77,0
8/14/14 21:51,75.92,0
8/14/14 22:51,75.92,0
8/14/14 23:51,73.94,0
8/15/14 0:51,73.94,0
8/15/14 1:51,71.96,0
8/15/14 2:51,71.96,0
8/15/14 3:51,69.98,0
8/15/14 4:51,66.92,0
8/15/14 5:51,66.02,0
8/15/14 6:51,64.04,0
8/15/14 7:51,64.04,0
8/15/14 8:51,62.96,0
8/15/14 9:51,60.98,0
8/15/14 10:51,60.98,0
8/15/14 11:51,62.06,0
8/15/14 12:51,64.94,0
8/15/14 13:51,68,0
8/15/14 14:51,69.08,0
8/15/14 15:51,73.04,0
8/15/14 16:51,71.06,0
8/15/14 17:51,71.06,0
8/15/14 18:51,69.98,0
8/15/14 19:51,69.98,0
8/15/14 20:51,69.98,0
8/15/14 21:51,69.98,0
8/15/14 22:51,69.08,0
8/15/14 23:51,69.08,0
8/16/14 0:51,69.08,0
8/16/14 1:51,69.08,0
8/16/14 2:51,68,0
8/16/14 3:51,69.08,0
8/16/14 4:51,66.92,0
8/16/14 5:51,66.02,0
8/16/14 6:51,64.94,0
8/16/14 7:51,64.94,0
8/16/14 8:51,64.94,0
8/16/14 9:51,64.04,0
8/16/14 10:51,64.04,0
8/16/14 11:51,64.94,0
8/16/14 12:51,66.92,0
8/16/14 13:51,69.08,0
8/16/14 14:51,71.06,0
8/16/14 15:51,75.02,0
8/16/14 16:51,75.92,0
8/16/14 17:51,77,0
8/16/14 18:51,77,0
8/16/14 19:51,75.92,0
8/16/14 20:51,77,0
8/16/14 21:51,75.92,0
8/16/14 22:51,75.92,0
8/16/14 23:51,75.02,0
8/17/14 0:51,75.02,0
8/17/14 1:51,73.04,0
8/17/14 2:51,73.04,0
8/17/14 3:51,71.96,0
8/17/14 4:51,71.96,0
8/17/14 5:51,71.96,0
8/17/14 6:51,71.06,0
8/17/14 7:51,69.08,0
8/17/14 8:51,69.08,0
8/17/14 9:51,69.8,0
8/17/14 10:51,69.08,0
8/17/14 11:51,69.08,0
8/17/14 12:51,66.92,T
8/17/14 13:51,68,0.01
8/17/14 14:51,73.94,0
8/17/14 15:51,75.02,0
8/17/14 16:51,77,0
8/17/14 17:51,78.08,0
8/17/14 18:51,78.98,0
8/17/14 19:51,80.96,0
8/17/14 20:51,78.98,0
8/17/14 21:51,80.06,0
8/17/14 22:51,78.98,0
8/17/14 23:51,77,0
8/18/14 0:51,75.92,0
8/18/14 1:51,73.94,0
8/18/14 2:51,71.96,0
8/18/14 3:51,69.98,0
8/18/14 4:51,68,0
8/18/14 5:51,66.92,0
8/18/14 6:51,66.92,0
8/18/14 7:51,66.02,0
8/18/14 8:51,64.94,0
8/18/14 9:51,62.96,0
8/18/14 10:51,62.96,0
8/18/14 11:51,64.94,0
8/18/14 12:51,66.92,0
8/18/14 13:51,69.98,0
8/18/14 14:51,73.04,0
8/18/14 15:51,73.04,0
8/18/14 16:51,78.08,0
8/18/14 17:51,78.98,0
8/18/14 18:51,78.08,0
8/18/14 19:51,80.06,0
8/18/14 20:51,80.06,0
8/18/14 21:51,80.06,0
8/18/14 22:51,78.98,0
8/18/14 23:51,75.92,0
8/19/14 0:51,73.04,0
8/19/14 1:51,71.96,0
8/19/14 2:51,71.96,0
8/19/14 3:51,71.06,0
8/19/14 4:51,69.98,0
8/19/14 5:51,68,0
8/19/14 6:51,68,0
8/19/14 7:51,66.02,0
8/19/14 8:51,64.94,0
8/19/14 9:51,62.96,0
8/19/14 10:51,64.94,0
8/19/14 11:51,66.92,0
8/19/14 12:15,66.92,0
8/19/14 12:23,68,0
8/19/14 12:51,69.08,0
8/19/14 13:51,71.06,0
8/19/14 14:51,73.94,0
8/19/14 15:51,78.08,0
8/19/14 16:51,80.96,0
8/19/14 17:51,78.98,0
8/19/14 18:51,78.98,0
8/19/14 19:51,80.06,0
8/19/14 20:51,78.08,0
8/19/14 21:51,75.92,0
8/19/14 22:51,75.02,0
8/19/14 23:51,73.94,0
8/20/14 0:51,73.04,0
8/20/14 1:51,71.96,0
8/20/14 2:51,71.06,0
8/20/14 3:51,71.06,0
8/20/14 4:51,71.06,0
8/20/14 5:51,69.98,0
8/20/14 6:51,69.98,0
8/20/14 7:51,71.06,0
8/20/14 8:51,69.98,0
8/20/14 9:51,71.06,0
8/20/14 10:51,71.96,0
8/20/14 11:51,73.04,0
8/20/14 12:51,73.94,0
8/20/14 13:51,75.92,0
8/20/14 14:51,78.08,0
8/20/14 15:51,80.96,0
8/20/14 16:51,82.94,0
8/20/14 17:51,82.04,0
8/20/14 18:51,82.94,0
8/20/14 19:51,82.04,0
8/20/14 20:51,80.96,0
8/20/14 21:51,78.08,0
8/20/14 22:51,75.92,0
8/20/14 23:51,73.94,0
8/21/14 0:51,73.04,0
8/21/14 1:51,73.04,0
8/21/14 2:51,73.04,0
8/21/14 3:51,73.04,0
8/21/14 4:51,73.04,0
8/21/14 5:51,71.96,0
8/21/14 6:51,71.96,0
8/21/14 7:51,71.06,0
8/21/14 8:51,69.08,0.01
8/21/14 9:51,66.02,0.03
8/21/14 10:51,66.92,0
8/21/14 11:51,69.08,0
8/21/14 12:51,71.96,0
8/21/14 13:51,75.02,0
8/21/14 14:51,77,0
8/21/14 15:51,80.06,0
8/21/14 16:51,80.96,0
8/21/14 17:51,82.04,0
8/21/14 18:51,78.08,0
8/21/14 19:51,78.08,0
8/21/14 20:51,75.92,0
8/21/14 21:51,75.92,0
8/21/14 22:51,73.94,0
8/21/14 23:51,73.04,0
8/22/14 0:51,73.04,0
8/22/14 1:51,73.04,0
8/22/14 2:51,71.96,T
8/22/14 3:36,69.08,0.05
8/22/14 3:51,69.08,0.09
8/22/14 3:58,69.08,0.04
8/22/14 4:16,68,0.15
8/22/14 4:31,68,0.19
8/22/14 4:51,66.02,0.21
8/22/14 5:49,66.92,0.06
8/22/14 6:51,66.92,0.01
8/22/14 6:59,66.92,0
8/22/14 7:42,66.92,0
8/22/14 7:51,66.92,0
8/22/14 8:51,66.92,0
8/22/14 9:51,66.92,0
8/22/14 10:51,66.92,0
8/22/14 11:51,68,0
8/22/14 12:32,69.08,0
8/22/14 12:39,69.08,0
8/22/14 12:51,69.08,0
8/22/14 13:51,71.96,0
8/22/14 14:51,71.96,0
8/22/14 15:51,73.94,0
8/22/14 16:51,77,0
8/22/14 17:51,77,0
8/22/14 18:51,75.92,0
8/22/14 19:51,75.02,0
8/22/14 20:21,73.04,0
8/22/14 20:51,71.06,T
8/22/14 21:44,68,T
8/22/14 21:51,69.08,T
8/22/14 22:51,71.06,0
8/22/14 23:51,69.98,0
8/23/14 0:51,69.98,0
8/23/14 1:51,71.06,0
8/23/14 2:51,71.06,0
8/23/14 3:51,69.98,0
8/23/14 4:51,69.08,0
8/23/14 5:51,69.08,0
8/23/14 6:51,68,0
8/23/14 7:51,68,0
8/23/14 8:51,68,0
8/23/14 9:09,68,0
8/23/14 9:16,68,0
8/23/14 9:48,68,0
8/23/14 9:51,68,0
8/23/14 10:51,68,0
8/23/14 11:51,69.08,0
8/23/14 12:51,69.08,0
8/23/14 13:51,69.08,0
8/23/14 14:10,69.08,0
8/23/14 14:19,69.08,0
8/23/14 14:26,69.98,0
8/23/14 14:51,69.98,0
8/23/14 15:51,71.96,0
8/23/14 16:51,73.04,0
8/23/14 17:51,73.04,0
8/23/14 18:51,75.92,0
8/23/14 19:51,75.02,0
8/23/14 20:51,71.96,0
8/23/14 21:51,71.06,0
8/23/14 22:51,69.98,0
8/23/14 23:51,69.98,0
8/24/14 0:51,66.92,0.01
8/24/14 1:51,68,0
8/24/14 2:51,69.08,0
8/24/14 3:32,68,0
8/24/14 3:51,68,0
8/24/14 4:00,69.08,0
8/24/14 4:51,69.08,0
8/24/14 5:51,66.92,0
8/24/14 6:51,66.92,0
8/24/14 7:51,66.92,0
8/24/14 8:51,64.04,0
8/24/14 9:51,64.94,0
8/24/14 10:51,64.04,0
8/24/14 11:51,66.92,0
8/24/14 12:51,69.08,0
8/24/14 13:51,71.06,0
8/24/14 14:51,75.02,0
8/24/14 15:51,77,0
8/24/14 16:51,75.92,0
8/24/14 17:51,78.08,0
8/24/14 18:51,78.08,0
8/24/14 19:51,78.98,0
8/24/14 20:51,77,0
8/24/14 21:51,73.94,0
8/24/14 22:51,71.96,0
8/24/14 23:51,69.98,0
8/25/14 0:51,69.08,0
8/25/14 1:51,68,0
8/25/14 2:51,68,0
8/25/14 3:51,68,0
8/25/14 4:51,66.92,0
8/25/14 5:51,66.92,0
8/25/14 6:51,66.02,0
8/25/14 7:51,66.02,0
8/25/14 8:51,64.04,0
8/25/14 9:51,64.94,0
8/25/14 10:51,64.04,0
8/25/14 11:51,66.92,0
8/25/14 12:51,71.06,0
8/25/14 13:51,73.94,0
8/25/14 14:51,78.98,0
8/25/14 15:51,82.94,0
8/25/14 16:51,84.92,0
8/25/14 17:51,86,0
8/25/14 18:51,87.98,0
8/25/14 19:51,87.08,0
8/25/14 20:51,84.92,0
8/25/14 21:51,84.02,0
8/25/14 22:51,82.04,0
8/25/14 23:51,80.96,0
8/26/14 0:51,80.06,0
8/26/14 1:51,78.08,0
8/26/14 2:51,78.98,0
8/26/14 3:51,75.92,0
8/26/14 4:51,75.02,0
8/26/14 5:51,75.02,0
8/26/14 6:51,71.06,0
8/26/14 7:51,71.96,0
8/26/14 8:51,71.06,0
8/26/14 9:51,69.98,0
8/26/14 10:51,71.06,0
8/26/14 11:51,73.94,0
8/26/14 12:51,75.92,0
8/26/14 13:51,78.98,0
8/26/14 14:51,80.96,0
8/26/14 15:51,84.92,0
8/26/14 16:51,87.08,0
8/26/14 17:51,82.94,0
8/26/14 18:51,82.04,0
8/26/14 19:51,82.94,0
8/26/14 20:51,82.04,0
8/26/14 21:51,80.06,0
8/26/14 22:51,78.08,0
8/26/14 23:51,75.92,0
8/27/14 0:51,75.02,0
8/27/14 1:51,73.94,0
8/27/14 2:51,73.94,0
8/27/14 3:51,71.96,0
8/27/14 4:51,73.04,0
8/27/14 5:51,71.96,0
8/27/14 6:51,69.98,0
8/27/14 7:51,71.06,0
8/27/14 8:51,69.98,0
8/27/14 9:51,69.98,0
8/27/14 10:51,71.06,0
8/27/14 11:51,73.94,0
8/27/14 12:51,75.92,0
8/27/14 13:51,78.98,0
8/27/14 14:51,82.04,0
8/27/14 15:51,84.92,0
8/27/14 16:51,87.08,0
8/27/14 17:51,89.06,0
8/27/14 18:51,89.06,0
8/27/14 19:51,89.06,0
8/27/14 20:51,87.08,0
8/27/14 21:51,86,0
8/27/14 22:51,84.92,0
8/27/14 23:51,82.94,0
8/28/14 0:51,82.94,0
8/28/14 1:51,80.96,0
8/28/14 2:51,78.08,0
8/28/14 3:51,77,0
8/28/14 4:51,78.08,0
8/28/14 5:51,75.92,0
8/28/14 6:51,78.08,0
8/28/14 7:03,75.92,0
8/28/14 7:51,75.02,0
8/28/14 8:51,73.04,0
8/28/14 9:51,71.06,0
8/28/14 10:51,69.08,0
8/28/14 11:51,69.08,0
8/28/14 12:51,69.98,0
8/28/14 13:51,71.96,0
8/28/14 14:51,73.94,0
8/28/14 15:51,78.08,0
8/28/14 16:51,80.06,0
8/28/14 17:51,80.06,0
8/28/14 18:51,80.96,0
8/28/14 19:51,80.06,0
8/28/14 20:51,78.98,0
8/28/14 21:51,78.08,0
8/28/14 22:51,77,0
8/28/14 23:51,75.02,0
8/29/14 0:51,73.04,0
8/29/14 1:51,69.98,0
8/29/14 2:51,69.08,0
8/29/14 3:51,66.92,0
8/29/14 4:51,66.02,0
8/29/14 5:51,64.94,0
8/29/14 6:51,66.02,0
8/29/14 7:51,62.96,0
8/29/14 8:51,62.96,0
8/29/14 9:51,62.06,0
8/29/14 10:51,60.98,0
8/29/14 11:51,64.04,0
8/29/14 12:51,64.94,0
8/29/14 13:51,69.08,0
8/29/14 14:51,71.06,0
8/29/14 15:51,73.04,0
8/29/14 16:51,75.92,0
8/29/14 17:51,78.08,0
8/29/14 18:51,78.98,0
8/29/14 19:51,78.98,0
8/29/14 20:51,75.92,0
8/29/14 21:51,73.94,0
8/29/14 22:51,71.96,0
8/29/14 23:51,69.98,0
8/30/14 0:51,69.98,0
8/30/14 1:51,69.08,0
8/30/14 2:51,68,0
8/30/14 3:51,66.92,0
8/30/14 4:51,66.92,0
8/30/14 5:51,66.02,0
8/30/14 6:51,69.08,0
8/30/14 7:51,66.92,0
8/30/14 8:51,68,0
8/30/14 9:51,68,0
8/30/14 10:51,66.02,0
8/30/14 11:51,69.08,0
8/30/14 12:51,71.06,0
8/30/14 13:51,71.96,0
8/30/14 14:51,75.02,0
8/30/14 15:51,78.98,0
8/30/14 16:51,78.08,0
8/30/14 17:51,75.02,0
8/30/14 18:51,75.92,0
8/30/14 19:51,75.02,0
8/30/14 20:51,75.02,0
8/30/14 21:51,75.02,0
8/30/14 22:31,73.94,0
8/30/14 22:51,73.94,0
8/30/14 23:19,73.94,0
8/30/14 23:51,73.94,0
8/31/14 0:28,73.94,0
8/31/14 0:51,73.94,0
8/31/14 1:51,73.94,0
8/31/14 2:51,73.04,0
8/31/14 3:51,73.94,0
8/31/14 4:51,73.04,0
8/31/14 5:51,73.04,0
8/31/14 6:51,75.02,0
8/31/14 7:43,73.94,0
8/31/14 7:51,73.04,0
8/31/14 8:51,73.94,0
8/31/14 9:01,73.94,0
8/31/14 9:51,73.94,0
8/31/14 9:58,73.94,0
8/31/14 10:33,73.94,0
8/31/14 10:51,73.94,0
8/31/14 11:51,75.02,0
8/31/14 12:51,75.02,0
8/31/14 12:58,75.92,0
8/31/14 13:30,75.92,0
